id,flight_option_id,airline,airline_code,flight_number,origin_airport,origin_airport_name,destination_airport,destination_airport_name,departure_time,arrival_time,duration_minutes,aircraft,travel_class,legroom,often_delayed,extensions,collected_at
1,1,Air India,,AI 2818,BLR,Kempegowda International Airport Bengaluru,DEL,Indira Gandhi International Airport,2026-09-12 20:00:00,2026-09-12 22:45:00,165,Airbus A320neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"In-seat USB outlet'", '"Stream media to your device'", '"Carbon emissions estimate: 143 kg'"]",2026-09-12 18:32:57.325706
2,2,IndiGo,,6E 116,BLR,Kempegowda International Airport Bengaluru,PNQ,Pune International Airport,2026-09-12 23:05:00,2026-09-13 00:45:00,100,Airbus A321neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"Carbon emissions estimate: 61 kg'"]",2026-09-12 18:32:57.331277
3,2,IndiGo,,6E 2418,PNQ,Pune International Airport,DEL,Indira Gandhi International Airport,2026-09-13 01:45:00,2026-09-13 04:00:00,135,Airbus A321neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"Carbon emissions estimate: 96 kg'"]",2026-09-12 18:32:57.331277
4,3,Air India Express,,IX 2787,BLR,Kempegowda International Airport Bengaluru,MAA,Chennai International Airport,2026-09-12 22:10:00,2026-09-12 23:20:00,70,Boeing 737,Economy,30 in,f,"['"Average legroom (30 in)'", '"In-seat USB outlet'", '"Carbon emissions estimate: 45 kg'"]",2026-09-12 18:32:57.334021
5,3,Air India,,AI 2886,MAA,Chennai International Airport,DEL,Indira Gandhi International Airport,2026-09-13 06:55:00,2026-09-13 09:50:00,175,Airbus A320neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"In-seat USB outlet'", '"Stream media to your device'", '"Carbon emissions estimate: 145 kg'"]",2026-09-12 18:32:57.334021
6,4,IndiGo,,6E 528,BLR,Kempegowda International Airport Bengaluru,PNQ,Pune International Airport,2026-09-12 21:40:00,2026-09-12 23:10:00,90,Airbus A321neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"Carbon emissions estimate: 61 kg'"]",2026-09-12 18:32:57.337293
7,4,IndiGo,,6E 5321,PNQ,Pune International Airport,DEL,Indira Gandhi International Airport,2026-09-13 00:15:00,2026-09-13 02:30:00,135,Airbus A321neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"Carbon emissions estimate: 93 kg'"]",2026-09-12 18:32:57.337293
8,5,Air India Express,,IX 2680,BLR,Kempegowda International Airport Bengaluru,PNQ,Pune International Airport,2026-09-12 21:50:00,2026-09-12 23:30:00,100,Boeing 737MAX 8 Passenger,Economy,30 in,f,"['"Average legroom (30 in)'", '"In-seat USB outlet'", '"Carbon emissions estimate: 76 kg'"]",2026-09-12 18:32:57.340417
9,5,Air India Express,,IX 1672,PNQ,Pune International Airport,DEL,Indira Gandhi International Airport,2026-09-13 07:40:00,2026-09-13 10:10:00,150,Boeing 737MAX 8 Passenger,Economy,30 in,f,"['"Average legroom (30 in)'", '"In-seat USB outlet'", '"Carbon emissions estimate: 113 kg'"]",2026-09-12 18:32:57.340417
10,6,Air India Express,,IX 1723,BLR,Kempegowda International Airport Bengaluru,HYD,Rajiv Gandhi International Airport,2026-09-12 22:40:00,2026-09-12 23:50:00,70,Airbus A320,Economy,28 in,f,"['"Below average legroom (28 in)'", '"In-seat USB outlet'", '"Carbon emissions estimate: 57 kg'"]",2026-09-12 18:32:57.342907
11,6,Air India,,AI 1806,HYD,Rajiv Gandhi International Airport,DEL,Indira Gandhi International Airport,2026-09-13 03:00:00,2026-09-13 05:25:00,145,Airbus A320neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"In-seat USB outlet'", '"Stream media to your device'", '"Carbon emissions estimate: 113 kg'"]",2026-09-12 18:32:57.342907
12,7,IndiGo,,6E 817,BLR,Kempegowda International Airport Bengaluru,DEL,Indira Gandhi International Airport,2026-09-12 20:40:00,2026-09-12 23:30:00,170,Airbus A321neo,Business Class,,f,"['"Standard recliner seat'", '"In-seat power & USB outlets'", '"Carbon emissions estimate: 185 kg'"]",2026-09-12 18:32:57.345368
13,8,IndiGo,,6E 2313,BLR,Kempegowda International Airport Bengaluru,DEL,Indira Gandhi International Airport,2026-09-12 23:30:00,2026-09-13 02:20:00,170,Airbus A321neo,Business Class,,f,"['"Standard recliner seat'", '"In-seat power & USB outlets'", '"Carbon emissions estimate: 185 kg'"]",2026-09-12 18:32:57.3475
14,9,Air India,,AI 2488,BLR,Kempegowda International Airport Bengaluru,DEL,Indira Gandhi International Airport,2026-09-12 22:30:00,2026-09-13 01:25:00,175,Airbus A320neo,Business Class,,f,"['"Extra reclining seat'", '"In-seat power & USB outlets'", '"Stream media to your device'", '"Carbon emissions estimate: 214 kg'"]",2026-09-12 18:32:57.359816
15,10,Air India,,AI 2642,BLR,Kempegowda International Airport Bengaluru,BOM,Chhatrapati Shivaji Maharaj International Airport Mumbai,2026-09-12 21:30:00,2026-09-12 23:35:00,125,Airbus A320neo,Premium Economy,32 in,f,"['"Below average legroom (32 in)'", '"In-seat USB outlet'", '"Stream media to your device'", '"Carbon emissions estimate: 83 kg'"]",2026-09-12 18:32:57.361848
16,10,Air India,,AI 2422,BOM,Chhatrapati Shivaji Maharaj International Airport Mumbai,DEL,Indira Gandhi International Airport,2026-09-13 01:00:00,2026-09-13 03:20:00,140,Airbus A320neo,Premium Economy,32 in,f,"['"Below average legroom (32 in)'", '"In-seat USB outlet'", '"Stream media to your device'", '"Carbon emissions estimate: 105 kg'"]",2026-09-12 18:32:57.361848
17,11,IndiGo,,6E 6077,BLR,Kempegowda International Airport Bengaluru,MAA,Chennai International Airport,2026-09-12 20:20:00,2026-09-12 21:25:00,65,Airbus A320neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"Carbon emissions estimate: 39 kg'"]",2026-09-12 18:33:06.497184
18,11,IndiGo,,6E 6225,MAA,Chennai International Airport,BOM,Chhatrapati Shivaji Maharaj International Airport Mumbai,2026-09-12 22:30:00,2026-09-13 00:30:00,120,Airbus A321neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"Carbon emissions estimate: 82 kg'"]",2026-09-12 18:33:06.497184
19,12,Akasa Air,,QP 1134,BLR,Kempegowda International Airport Bengaluru,BOM,Chhatrapati Shivaji Maharaj International Airport Mumbai,2026-09-12 22:55:00,2026-09-13 00:45:00,110,Boeing 737MAX 8 Passenger,Economy,28 in,f,"['"Below average legroom (28 in)'", '"In-seat USB outlet'", '"Carbon emissions estimate: 73 kg'"]",2026-09-12 18:33:06.500212
20,13,Air India,,AI 2850,BLR,Kempegowda International Airport Bengaluru,BOM,Chhatrapati Shivaji Maharaj International Airport Mumbai,2026-09-12 20:30:00,2026-09-12 22:40:00,130,Airbus A320neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"In-seat USB outlet'", '"Stream media to your device'", '"Carbon emissions estimate: 83 kg'"]",2026-09-12 18:33:06.502407
21,14,IndiGo,,6E 5376,BLR,Kempegowda International Airport Bengaluru,BOM,Chhatrapati Shivaji Maharaj International Airport Mumbai,2026-09-12 20:15:00,2026-09-12 22:00:00,105,Airbus A321neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"Carbon emissions estimate: 71 kg'"]",2026-09-12 18:33:06.504438
22,15,IndiGo,,6E 6423,BLR,Kempegowda International Airport Bengaluru,AMD,Sardar Vallabhbhai Patel International Airport,2026-09-12 20:00:00,2026-09-12 22:10:00,130,Airbus A321neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"Carbon emissions estimate: 92 kg'"]",2026-09-12 18:33:06.506447
23,15,IndiGo,,6E 6351,AMD,Sardar Vallabhbhai Patel International Airport,BOM,Chhatrapati Shivaji Maharaj International Airport Mumbai,2026-09-12 23:15:00,2026-09-13 00:30:00,75,Airbus A320neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"Carbon emissions estimate: 53 kg'"]",2026-09-12 18:33:06.506447
24,16,Air India,,AI 2840,BLR,Kempegowda International Airport Bengaluru,BOM,Chhatrapati Shivaji Maharaj International Airport Mumbai,2026-09-12 22:30:00,2026-09-13 00:35:00,125,Airbus A320neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"In-seat USB outlet'", '"Stream media to your device'", '"Carbon emissions estimate: 83 kg'"]",2026-09-12 18:33:06.509627
25,17,Air India,,AI 2811,BLR,Kempegowda International Airport Bengaluru,BOM,Chhatrapati Shivaji Maharaj International Airport Mumbai,2026-09-12 23:40:00,2026-09-13 01:45:00,125,Airbus A320neo,Premium Economy,32 in,f,"['"Below average legroom (32 in)'", '"In-seat USB outlet'", '"Stream media to your device'", '"Carbon emissions estimate: 83 kg'"]",2026-09-12 18:33:06.511905
26,18,Air India,,AI 2642,BLR,Kempegowda International Airport Bengaluru,BOM,Chhatrapati Shivaji Maharaj International Airport Mumbai,2026-09-12 21:30:00,2026-09-12 23:35:00,125,Airbus A320neo,Premium Economy,32 in,f,"['"Below average legroom (32 in)'", '"In-seat USB outlet'", '"Stream media to your device'", '"Carbon emissions estimate: 83 kg'"]",2026-09-12 18:33:06.514176
27,19,Air India Express,,IX 1723,BLR,Kempegowda International Airport Bengaluru,HYD,Rajiv Gandhi International Airport,2026-09-12 22:40:00,2026-09-12 23:50:00,70,Airbus A320neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"In-seat USB outlet'", '"Carbon emissions estimate: 57 kg'"]",2026-09-12 18:33:09.420745
28,20,IndiGo,,6E 6784,BLR,Kempegowda International Airport Bengaluru,HYD,Rajiv Gandhi International Airport,2026-09-12 21:30:00,2026-09-12 22:45:00,75,Airbus A321neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"Carbon emissions estimate: 47 kg'"]",2026-09-12 18:33:09.423988
29,21,IndiGo,,6E 116,BLR,Kempegowda International Airport Bengaluru,PNQ,Pune International Airport,2026-09-12 23:05:00,2026-09-13 00:45:00,100,Airbus A321neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"Carbon emissions estimate: 61 kg'"]",2026-09-12 18:33:09.426912
30,21,IndiGo,,6E 336,PNQ,Pune International Airport,HYD,Rajiv Gandhi International Airport,2026-09-13 01:50:00,2026-09-13 03:10:00,80,Airbus A321neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"Carbon emissions estimate: 50 kg'"]",2026-09-12 18:33:09.426912
31,22,IndiGo,,6E 6077,BLR,Kempegowda International Airport Bengaluru,MAA,Chennai International Airport,2026-09-12 20:20:00,2026-09-12 21:25:00,65,Airbus A320neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"Carbon emissions estimate: 39 kg'"]",2026-09-12 18:33:14.563094
32,23,IndiGo,,6E 6562,BLR,Kempegowda International Airport Bengaluru,MAA,Chennai International Airport,2026-09-12 21:50:00,2026-09-12 22:55:00,65,Airbus A320neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"Carbon emissions estimate: 39 kg'"]",2026-09-12 18:33:14.567843
33,24,Air India Express,,IX 2787,BLR,Kempegowda International Airport Bengaluru,MAA,Chennai International Airport,2026-09-12 22:10:00,2026-09-12 23:20:00,70,Boeing 737MAX 8 Passenger,Economy,30 in,f,"['"Average legroom (30 in)'", '"In-seat USB outlet'", '"Carbon emissions estimate: 45 kg'"]",2026-09-12 18:33:14.570461
34,25,Air India Express,,IX 1168,BLR,Kempegowda International Airport Bengaluru,MAA,Chennai International Airport,2026-09-12 19:40:00,2026-09-12 20:50:00,70,Airbus A320neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"In-seat USB outlet'", '"Carbon emissions estimate: 42 kg'"]",2026-09-12 18:33:14.5731
35,26,Air India Express,,IX 1370,BLR,Kempegowda International Airport Bengaluru,CCU,Netaji Subhash Chandra Bose International Airport,2026-09-12 22:15:00,2026-09-13 00:50:00,155,Airbus A320neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"In-seat USB outlet'", '"Carbon emissions estimate: 130 kg'"]",2026-09-12 18:33:23.916743
36,27,IndiGo,,6E 441,BLR,Kempegowda International Airport Bengaluru,PNQ,Pune International Airport,2026-09-12 20:40:00,2026-09-12 22:05:00,85,Airbus A320neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"Carbon emissions estimate: 65 kg'"]",2026-09-12 18:33:23.919664
37,27,IndiGo,,6E 6921,PNQ,Pune International Airport,CCU,Netaji Subhash Chandra Bose International Airport,2026-09-12 23:45:00,2026-09-13 02:20:00,155,Airbus A321neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"Carbon emissions estimate: 113 kg'"]",2026-09-12 18:33:23.919664
38,28,IndiGo,,6E 952,BLR,Kempegowda International Airport Bengaluru,CCU,Netaji Subhash Chandra Bose International Airport,2026-09-12 22:20:00,2026-09-13 01:00:00,160,Airbus A321neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"Carbon emissions estimate: 111 kg'"]",2026-09-12 18:33:23.92441
39,29,Akasa Air,,QP 1317,BLR,Kempegowda International Airport Bengaluru,PNQ,Pune International Airport,2026-09-12 20:05:00,2026-09-12 21:35:00,90,Boeing 737MAX 8 Passenger,Economy,28 in,f,"['"Below average legroom (28 in)'", '"In-seat USB outlet'", '"Carbon emissions estimate: 66 kg'"]",2026-09-12 18:33:28.414812
40,30,IndiGo,,6E 441,BLR,Kempegowda International Airport Bengaluru,PNQ,Pune International Airport,2026-09-12 20:40:00,2026-09-12 22:05:00,85,Airbus A320neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"Carbon emissions estimate: 65 kg'"]",2026-09-12 18:33:28.419398
41,31,IndiGo,,6E 528,BLR,Kempegowda International Airport Bengaluru,PNQ,Pune International Airport,2026-09-12 21:40:00,2026-09-12 23:10:00,90,Airbus A321neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"Carbon emissions estimate: 61 kg'"]",2026-09-12 18:33:28.42213
42,32,Air India Express,,IX 2680,BLR,Kempegowda International Airport Bengaluru,PNQ,Pune International Airport,2026-09-12 21:50:00,2026-09-12 23:30:00,100,Boeing 737MAX 8 Passenger,Economy,30 in,f,"['"Average legroom (30 in)'", '"In-seat USB outlet'", '"Carbon emissions estimate: 76 kg'"]",2026-09-12 18:33:28.424754
43,33,IndiGo,,6E 116,BLR,Kempegowda International Airport Bengaluru,PNQ,Pune International Airport,2026-09-12 23:05:00,2026-09-13 00:45:00,100,Airbus A321neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"Carbon emissions estimate: 61 kg'"]",2026-09-12 18:33:28.427275
44,34,Air India,,AI 2840,BLR,Kempegowda International Airport Bengaluru,BOM,Chhatrapati Shivaji Maharaj International Airport Mumbai,2026-09-12 22:30:00,2026-09-13 00:35:00,125,Airbus A320neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"In-seat USB outlet'", '"Stream media to your device'", '"Carbon emissions estimate: 83 kg'"]",2026-09-12 18:33:36.799288
45,34,Air India,,AI 493,BOM,Chhatrapati Shivaji Maharaj International Airport Mumbai,AMD,Sardar Vallabhbhai Patel International Airport,2026-09-13 06:40:00,2026-09-13 07:50:00,70,Airbus A321,Economy,31 in,f,"['"Average legroom (31 in)'", '"Stream media to your device'", '"Carbon emissions estimate: 75 kg'"]",2026-09-12 18:33:36.799288
46,35,IndiGo,,6E 6423,BLR,Kempegowda International Airport Bengaluru,AMD,Sardar Vallabhbhai Patel International Airport,2026-09-12 20:00:00,2026-09-12 22:10:00,130,Airbus A321neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"Carbon emissions estimate: 92 kg'"]",2026-09-12 18:33:36.802678
47,36,IndiGo,,6E 116,BLR,Kempegowda International Airport Bengaluru,PNQ,Pune International Airport,2026-09-12 23:05:00,2026-09-13 00:45:00,100,Airbus A321neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"Carbon emissions estimate: 61 kg'"]",2026-09-12 18:33:36.805495
48,36,IndiGo,,6E 819,PNQ,Pune International Airport,AMD,Sardar Vallabhbhai Patel International Airport,2026-09-13 04:40:00,2026-09-13 06:10:00,90,Airbus A321neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"Carbon emissions estimate: 52 kg'"]",2026-09-12 18:33:36.805495
49,37,Air India,,AI 2811,BLR,Kempegowda International Airport Bengaluru,BOM,Chhatrapati Shivaji Maharaj International Airport Mumbai,2026-09-12 23:40:00,2026-09-13 01:45:00,125,Airbus A320neo,Economy,28 in,f,"['"Below average legroom (28 in)'", '"In-seat USB outlet'", '"Stream media to your device'", '"Carbon emissions estimate: 83 kg'"]",2026-09-12 18:33:36.81037
50,37,Air India,,AI 493,BOM,Chhatrapati Shivaji Maharaj International Airport Mumbai,AMD,Sardar Vallabhbhai Patel International Airport,2026-09-13 06:40:00,2026-09-13 07:50:00,70,Airbus A321,Economy,31 in,f,"['"Average legroom (31 in)'", '"Stream media to your device'", '"Carbon emissions estimate: 75 kg'"]",2026-09-12 18:33:36.81037
